   TIME     MODE     Q              P     KINETIC      POTENTIAL          TOTAL
 1409.0000  L 1      1.316173 -0.061711   0.00244      -56.52331      -56.52087
 1409.2500  L 1      1.300519 -0.063526   0.00234      -56.52321      -56.52087
 1409.5000  L 1      1.284410 -0.065339   0.00233      -56.52320      -56.52087
 1409.7500  L 1      1.267855 -0.067085   0.00240      -56.52327      -56.52087
 1410.0000  L 1      1.250879 -0.068699   0.00255      -56.52342      -56.52087
 1410.2500  L 1      1.233522 -0.070122   0.00274      -56.52361      -56.52087
 1410.5000  L 1      1.215839 -0.071299   0.00296      -56.52383      -56.52087
 1410.7500  L 1      1.197898 -0.072182   0.00317      -56.52405      -56.52087
 1411.0000  L 1      1.179776 -0.072731   0.00335      -56.52423      -56.52087
 1411.2500  L 1      1.161563 -0.072916   0.00347      -56.52435      -56.52087
 1411.5000  L 1      1.143352 -0.072714   0.00351      -56.52439      -56.52087
 1411.7500  L 1      1.125240 -0.072118   0.00347      -56.52434      -56.52087
 1412.0000  L 1      1.107327 -0.071134   0.00333      -56.52421      -56.52087
 1412.2500  L 1      1.089706 -0.069780   0.00312      -56.52399      -56.52087
 1412.5000  L 1      1.072467 -0.068090   0.00285      -56.52372      -56.52087
 1412.7500  L 1      1.055688 -0.066115   0.00256      -56.52343      -56.52087
 1413.0000  L 1      1.039432 -0.063915   0.00227      -56.52315      -56.52087
 1413.2500  L 1      1.023746 -0.061563   0.00203      -56.52291      -56.52087
 1413.5000  L 1      1.008658 -0.059141   0.00187      -56.52275      -56.52087
 1413.7500  L 1      0.994175 -0.056733   0.00181      -56.52268      -56.52087
 1414.0000  L 1      0.980283 -0.054428   0.00185      -56.52273      -56.52087
 1414.2500  L 1      0.966946 -0.052310   0.00200      -56.52287      -56.52087
 1414.5000  L 1      0.954106 -0.050458   0.00223      -56.52310      -56.52087
 1414.7500  L 1      0.941690 -0.048934   0.00251      -56.52338      -56.52087
 1415.0000  L 1      0.929608 -0.047791   0.00282      -56.52369      -56.52087
 1415.2500  L 1      0.917761 -0.047062   0.00311      -56.52398      -56.52087
 1415.5000  L 1      0.906043 -0.046768   0.00336      -56.52423      -56.52087
 1415.7500  L 1      0.894343 -0.046915   0.00353      -56.52441      -56.52087
 1416.0000  L 1      0.882551 -0.047496   0.00362      -56.52450      -56.52087
 1416.2500  L 1      0.870562 -0.048492   0.00362      -56.52450      -56.52087
 1416.5000  L 1      0.858275 -0.049876   0.00354      -56.52441      -56.52087
 1416.7500  L 1      0.845597 -0.051614   0.00339      -56.52427      -56.52087
 1417.0000  L 1      0.832444 -0.053666   0.00321      -56.52408      -56.52087
 1417.2500  L 1      0.818743 -0.055988   0.00300      -56.52387      -56.52087
 1417.5000  L 1      0.804432 -0.058536   0.00281      -56.52369      -56.52087
 1417.7500  L 1      0.789460 -0.061264   0.00267      -56.52354      -56.52087
 1418.0000  L 1      0.773789 -0.064126   0.00258      -56.52345      -56.52087
 1418.2500  L 1      0.757390 -0.067079   0.00258      -56.52345      -56.52087
 1418.5000  L 1      0.740246 -0.070080   0.00267      -56.52354      -56.52087
 1418.7500  L 1      0.722349 -0.073091   0.00285      -56.52372      -56.52087
 1419.0000  L 1      0.703703 -0.076074   0.00312      -56.52399      -56.52087
 1419.2500  L 1      0.684318 -0.078998   0.00346      -56.52433      -56.52087
 1419.5000  L 1      0.664212 -0.081833   0.00385      -56.52472      -56.52087
 1419.7500  L 1      0.643410 -0.084558   0.00427      -56.52514      -56.52087
 1420.0000  L 1      0.621944 -0.087153   0.00469      -56.52556      -56.52087
 1420.2500  L 1      0.599846 -0.089606   0.00508      -56.52596      -56.52087
 1420.5000  L 1      0.577154 -0.091912   0.00543      -56.52630      -56.52087
 1420.7500  L 1      0.553904 -0.094071   0.00570      -56.52658      -56.52087
 1421.0000  L 1      0.530131 -0.096090   0.00590      -56.52678      -56.52087
 1421.2500  L 1      0.505871 -0.097983   0.00603      -56.52690      -56.52087
 1421.5000  L 1      0.481151 -0.099766   0.00608      -56.52696      -56.52087
 1421.7500  L 1      0.455997 -0.101463   0.00609      -56.52697      -56.52087
 1422.0000  L 1      0.430427 -0.103096   0.00608      -56.52695      -56.52087
 1422.2500  L 1      0.404453 -0.104691   0.00608      -56.52695      -56.52087
 1422.5000  L 1      0.378084 -0.106270   0.00611      -56.52699      -56.52087
 1422.7500  L 1      0.351319 -0.107851   0.00621      -56.52709      -56.52087
 1423.0000  L 1      0.324157 -0.109448   0.00640      -56.52727      -56.52087
 1423.2500  L 1      0.296593 -0.111066   0.00667      -56.52754      -56.52087
 1423.5000  L 1      0.268622 -0.112703   0.00702      -56.52790      -56.52087
 1423.7500  L 1      0.240240 -0.114347   0.00744      -56.52831      -56.52087
 1424.0000  L 1      0.211449 -0.115978   0.00789      -56.52876      -56.52087
 1424.2500  L 1      0.182255 -0.117565   0.00834      -56.52921      -56.52087
 1424.5000  L 1      0.152673 -0.119076   0.00875      -56.52963      -56.52087
 1424.7500  L 1      0.122728 -0.120468   0.00910      -56.52998      -56.52087
 1425.0000  L 1      0.092454 -0.121702   0.00936      -56.53024      -56.52087
 1425.2500  L 1      0.061895 -0.122733   0.00951      -56.53039      -56.52087
 1425.5000  L 1      0.031109 -0.123522   0.00955      -56.53043      -56.52087
 1425.7500  L 1      0.000160 -0.124029   0.00948      -56.53035      -56.52087
 1426.0000  L 1     -0.030878 -0.124220   0.00931      -56.53018      -56.52087
 1426.2500  L 1     -0.061920 -0.124065   0.00905      -56.52992      -56.52087
 1426.5000  L 1     -0.092878 -0.123540   0.00874      -56.52961      -56.52087
 1426.7500  L 1     -0.123657 -0.122624   0.00839      -56.52926      -56.52087
 1427.0000  L 1     -0.154156 -0.121303   0.00803      -56.52890      -56.52087
 1427.2500  L 1     -0.184274 -0.119569   0.00768      -56.52855      -56.52087
 1427.5000  L 1     -0.213906 -0.117417   0.00735      -56.52823      -56.52087
 1427.7500  L 1     -0.242948 -0.114850   0.00707      -56.52794      -56.52087
 1428.0000  L 1     -0.271297 -0.111876   0.00683      -56.52771      -56.52087
 1428.2500  L 1     -0.298852 -0.108506   0.00664      -56.52751      -56.52087
 1428.5000  L 1     -0.325518 -0.104760   0.00649      -56.52736      -56.52087
 1428.7500  L 1     -0.351202 -0.100660   0.00637      -56.52725      -56.52087
 1429.0000  L 1     -0.375821 -0.096234   0.00627      -56.52714      -56.52087
 1429.2500  L 1     -0.399295 -0.091516   0.00616      -56.52703      -56.52087
 1429.5000  L 1     -0.421557 -0.086542   0.00602      -56.52690      -56.52087
 1429.7500  L 1     -0.442547 -0.081351   0.00584      -56.52672      -56.52087
 1430.0000  L 1     -0.462217 -0.075985   0.00560      -56.52648      -56.52087
 1430.2500  L 1     -0.480528 -0.070486   0.00529      -56.52616      -56.52087
 1430.5000  L 1     -0.497452 -0.064896   0.00488      -56.52576      -56.52087
 1430.7500  L 1     -0.512971 -0.059254   0.00440      -56.52528      -56.52087
 1431.0000  L 1     -0.527076 -0.053595   0.00385      -56.52472      -56.52087
 1431.2500  L 1     -0.539767 -0.047948   0.00324      -56.52411      -56.52087
 1431.5000  L 1     -0.551051 -0.042335   0.00260      -56.52347      -56.52087
 1431.7500  L 1     -0.560937 -0.036768   0.00196      -56.52284      -56.52087
 1432.0000  L 1     -0.569437 -0.031250   0.00137      -56.52224      -56.52087
 1432.2500  L 1     -0.576563 -0.025775   0.00085      -56.52172      -56.52087
 1432.5000  L 1     -0.582324 -0.020327   0.00044      -56.52132      -56.52087
 1432.7500  L 1     -0.586724 -0.014884   0.00017      -56.52104      -56.52087
 1433.0000  L 1     -0.589762 -0.009421   0.00005      -56.52092      -56.52087
 1433.2500  L 1     -0.591427 -0.003905   0.00008      -56.52095      -56.52087
 1433.5000  L 1     -0.591705  0.001700   0.00026      -56.52113      -56.52087
 1433.7500  L 1     -0.590568  0.007420   0.00057      -56.52144      -56.52087
 1434.0000  L 1     -0.587987  0.013251   0.00097      -56.52184      -56.52087
 1434.2500  L 1     -0.583931  0.019223   0.00145      -56.52232      -56.52087
 1434.5000  L 1     -0.578366  0.025323   0.00195      -56.52283      -56.52087
 1434.7500  L 1     -0.571260  0.031547   0.00246      -56.52334      -56.52087
 1435.0000  L 1     -0.562586  0.037871   0.00295      -56.52382      -56.52087
 1435.2500  L 1     -0.552321  0.044267   0.00339      -56.52427      -56.52087
 1435.5000  L 1     -0.540451  0.050699   0.00378      -56.52465      -56.52087
 1435.7500  L 1     -0.526973  0.057125   0.00411      -56.52498      -56.52087
 1436.0000  L 1     -0.511895  0.063499   0.00438      -56.52525      -56.52087
 1436.2500  L 1     -0.495234  0.069773   0.00460      -56.52548      -56.52087
 1436.5000  L 1     -0.477022  0.075900   0.00480      -56.52567      -56.52087
 1436.7500  L 1     -0.457301  0.081832   0.00498      -56.52585      -56.52087
 1437.0000  L 1     -0.436127  0.087524   0.00516      -56.52604      -56.52087
 1437.2500  L 1     -0.413564  0.092934   0.00537      -56.52624      -56.52087
 1437.5000  L 1     -0.389687  0.098023   0.00560      -56.52648      -56.52087
 1437.7500  L 1     -0.364583  0.102756   0.00588      -56.52676      -56.52087
 1438.0000  L 1     -0.338342  0.107105   0.00621      -56.52709      -56.52087
 1438.2500  L 1     -0.311065  0.111044   0.00659      -56.52746      -56.52087
 1438.5000  L 1     -0.282856  0.114553   0.00701      -56.52788      -56.52087
 1438.7500  L 1     -0.253826  0.117618   0.00745      -56.52832      -56.52087
 1439.0000  L 1     -0.224085  0.120231   0.00791      -56.52878      -56.52087
 1439.2500  L 1     -0.193748  0.122389   0.00836      -56.52924      -56.52087
 1439.5000  L 1     -0.162929  0.124095   0.00879      -56.52966      -56.52087
 1439.7500  L 1     -0.131738  0.125361   0.00916      -56.53003      -56.52087
 1440.0000  L 1     -0.100285  0.126201   0.00945      -56.53032      -56.52087
 1440.2500  L 1     -0.068672  0.126637   0.00965      -56.53052      -56.52087
 1440.5000  L 1     -0.036998  0.126697   0.00973      -56.53061      -56.52087
 1440.7500  L 1     -0.005353  0.126415   0.00971      -56.53058      -56.52087
 1441.0000  L 1      0.026182  0.125826   0.00957      -56.53045      -56.52087
 1441.2500  L 1      0.057536  0.124973   0.00933      -56.53021      -56.52087
 1441.5000  L 1      0.088649  0.123898   0.00902      -56.52989      -56.52087
 1441.7500  L 1      0.119469  0.122643   0.00865      -56.52952      -56.52087
 1442.0000  L 1      0.149957  0.121249   0.00826      -56.52913      -56.52087
 1442.2500  L 1      0.180084  0.119755   0.00788      -56.52875      -56.52087
 1442.5000  L 1      0.209828  0.118191   0.00754      -56.52841      -56.52087
 1442.7500  L 1      0.239175  0.116582   0.00726      -56.52813      -56.52087
 1443.0000  L 1      0.268116  0.114947   0.00705      -56.52792      -56.52087
 1443.2500  L 1      0.296647  0.113294   0.00691      -56.52779      -56.52087
 1443.5000  L 1      0.324762  0.111623   0.00683      -56.52771      -56.52087
 1443.7500  L 1      0.352457  0.109929   0.00679      -56.52767      -56.52087
 1444.0000  L 1      0.379724  0.108199   0.00677      -56.52764      -56.52087
 1444.2500  L 1      0.406552  0.106416   0.00673      -56.52760      -56.52087
 1444.5000  L 1      0.432925  0.104562   0.00666      -56.52753      -56.52087
 1444.7500  L 1      0.458824  0.102617   0.00652      -56.52740      -56.52087
 1445.0000  L 1      0.484223  0.100565   0.00632      -56.52720      -56.52087
 1445.2500  L 1      0.509095  0.098392   0.00605      -56.52692      -56.52087
 1445.5000  L 1      0.533407  0.096089   0.00571      -56.52659      -56.52087
 1445.7500  L 1      0.557127  0.093652   0.00532      -56.52620      -56.52087
 1446.0000  L 1      0.580221  0.091084   0.00490      -56.52578      -56.52087
 1446.2500  L 1      0.602657  0.088392   0.00448      -56.52535      -56.52087
 1446.5000  L 1      0.624406  0.085590   0.00407      -56.52494      -56.52087
 1446.7500  L 1      0.645443  0.082696   0.00370      -56.52457      -56.52087
 1447.0000  L 1      0.665748  0.079735   0.00339      -56.52427      -56.52087
 1447.2500  L 1      0.685307  0.076734   0.00316      -56.52404      -56.52087
 1447.5000  L 1      0.704114  0.073725   0.00302      -56.52389      -56.52087
 1447.7500  L 1      0.722172  0.070746   0.00296      -56.52383      -56.52087
 1448.0000  L 1      0.739492  0.067833   0.00299      -56.52386      -56.52087
 1448.2500  L 1      0.756097  0.065027   0.00308      -56.52395      -56.52087
 1448.5000  L 1      0.772018  0.062371   0.00322      -56.52409      -56.52087
 1448.7500  L 1      0.787298  0.059909   0.00338      -56.52425      -56.52087
 1449.0000  L 1      0.801991  0.057682   0.00354      -56.52441      -56.52087
 1449.2500  L 1      0.816162  0.055733   0.00367      -56.52455      -56.52087
 1449.5000  L 1      0.829883  0.054101   0.00376      -56.52463      -56.52087
 1449.7500  L 1      0.843240  0.052820   0.00377      -56.52464      -56.52087
 1450.0000  L 1      0.856324  0.051921   0.00370      -56.52457      -56.52087
 1450.2500  L 1      0.869232  0.051422   0.00355      -56.52443      -56.52087
 1450.5000  L 1      0.882067  0.051337   0.00333      -56.52421      -56.52087
 1450.7500  L 1      0.894933  0.051664   0.00306      -56.52394      -56.52087
 1451.0000  L 1      0.907930  0.052390   0.00277      -56.52365      -56.52087
 1451.2500  L 1      0.921156  0.053488   0.00249      -56.52336      -56.52087
 1451.5000  L 1      0.934699  0.054915   0.00224      -56.52312      -56.52087
 1451.7500  L 1      0.948634  0.056616   0.00207      -56.52294      -56.52087
 1452.0000  L 1      0.963022  0.058525   0.00198      -56.52285      -56.52087
 1452.2500  L 1      0.977907  0.060569   0.00199      -56.52286      -56.52087
 1452.5000  L 1      0.993311  0.062671   0.00209      -56.52297      -56.52087
 1452.7500  L 1      1.009241  0.064751   0.00228      -56.52315      -56.52087
 1453.0000  L 1      1.025679  0.066734   0.00252      -56.52339      -56.52087
 1453.2500  L 1      1.042593  0.068548   0.00278      -56.52365      -56.52087
 1453.5000  L 1      1.059933  0.070130   0.00303      -56.52390      -56.52087
 1453.7500  L 1      1.077633  0.071429   0.00324      -56.52411      -56.52087
 1454.0000  L 1      1.095618  0.072405   0.00338      -56.52426      -56.52087
 1454.2500  L 1      1.113805  0.073033   0.00346      -56.52433      -56.52087
 1454.5000  L 1      1.132103  0.073302   0.00344      -56.52432      -56.52087
 1454.7500  L 1      1.150424  0.073212   0.00336      -56.52423      -56.52087
 1455.0000  L 1      1.168679  0.072778   0.00321      -56.52409      -56.52087
 1455.2500  L 1      1.186784  0.072022   0.00303      -56.52390      -56.52087
 1455.5000  L 1      1.204664  0.070980   0.00283      -56.52370      -56.52087
 1455.7500  L 1      1.222253  0.069693   0.00264      -56.52351      -56.52087
 1456.0000  L 1      1.239494  0.068210   0.00248      -56.52336      -56.52087
 1456.2500  L 1      1.256345  0.066584   0.00239      -56.52326      -56.52087
 1456.5000  L 1      1.272779  0.064876   0.00237      -56.52324      -56.52087
 1456.7500  L 1      1.288782  0.063148   0.00243      -56.52330      -56.52087
 1457.0000  L 1      1.304356  0.061465   0.00258      -56.52345      -56.52087
 1457.2500  L 1      1.319523  0.059895   0.00281      -56.52368      -56.52087
 1457.5000  L 1      1.334319  0.058508   0.00310      -56.52397      -56.52087
 1457.7500  L 1      1.348798  0.057373   0.00345      -56.52432      -56.52087
 1458.0000  L 1      1.363032  0.056557   0.00382      -56.52469      -56.52087
 1458.2500  L 1      1.377109  0.056129   0.00419      -56.52506      -56.52087
 1458.5000  L 1      1.391133  0.056151   0.00454      -56.52541      -56.52087
 1458.7500  L 1      1.405225  0.056679   0.00484      -56.52571      -56.52087
 1459.0000  L 1      1.419518  0.057762   0.00508      -56.52595      -56.52087
 1459.2500  L 1      1.434155  0.059437   0.00525      -56.52612      -56.52087
 1459.5000  L 1      1.449286  0.061725   0.00535      -56.52622      -56.52087
